@relation train_data2

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {up,left,down,right,tilt_left,tilt_right}

@data
15,1,9,-6,-16,-2,10,-5,-1,-5,-11,-2,3,-7,2,-5,-14,-3,-12,-5,0,-6,-15,-4,-6,-6,4,-5,-10,-5,-11,-7,10,-4,-8,-6,-19,-3,16,-3,-7,-7,-13,-2,13,-1,0,-7,3,-5,8,1,3,-8,-1,0,4,2,0,-8,9,-1,-20,0,-5,-7,14,-9,-22,-4,-5,-5,12,-8,-20,-7,-8,-6,3,-5,-9,-8,-7,-5,3,-5,-15,-11,-9,-4,-7,-1,4,-11,-3,-4,-3,5,-1,-10,-2,-4,-5,8,1,-8,-5,-3,-2,3,0,-7,-6,-3,0,-1,1,-6,-8,-4,right
9,1,-15,-4,-12,-8,-5,-1,8,-4,-6,-8,-8,3,15,-4,-7,-7,-8,2,14,-3,-2,-7,-1,1,7,-1,-3,-6,-5,0,8,0,-2,-6,-1,1,-1,1,-5,-5,0,-4,-13,1,-2,-5,4,-2,-18,1,-3,-6,3,0,-14,0,-4,-6,5,4,-23,-3,-4,-8,-5,5,-21,-4,-1,-6,6,5,-15,-7,-6,-4,8,-2,-7,-10,-10,-3,0,-5,-4,-12,-7,-4,-1,-6,4,-11,-6,-2,2,-7,5,-12,-6,-4,-4,-4,6,-11,-4,-5,-7,0,-3,-10,-7,-4,-9,2,-3,-9,-8,-3,right
38,-25,16,-7,9,-10,17,-14,6,-3,-3,-10,0,-4,6,-3,-3,-9,-5,-5,4,-3,-3,-7,0,-4,8,-3,-4,-7,-12,1,7,-3,-6,-7,-13,1,15,-3,-2,-5,-2,-3,7,-1,-3,-5,2,-1,7,0,-3,-5,-1,-1,-2,0,0,-6,3,3,-3,1,0,-7,9,-5,-15,0,-4,-9,0,4,-14,-1,-4,-9,-2,7,-15,-2,-4,-8,5,6,-16,-4,-6,-8,0,-3,-14,-7,-9,-4,-2,3,-8,-9,-7,-2,2,-5,1,-11,-7,-2,3,-10,3,-12,-8,-2,-10,-8,5,-11,-8,-1,right
45,-13,18,-12,-15,2,14,-6,5,-9,-8,-4,-6,-3,4,-7,-5,-5,5,-5,2,-6,-8,-6,-1,-4,8,-6,-7,-6,-12,-1,8,-4,-5,-8,-13,-2,16,-3,-4,-7,0,-4,11,-2,-4,-7,-8,-2,8,0,-2,-6,2,-2,-4,0,-1,-6,2,-2,-9,0,-1,-6,9,-2,-17,0,-4,-6,0,1,-11,0,-5,-7,3,1,-17,-3,-2,-8,-10,12,-7,-2,-4,-6,7,5,-13,-5,-4,-7,-4,6,-10,-6,-9,-4,3,-1,-12,-10,-8,-3,-3,-2,-2,-11,-8,-2,8,-12,-6,-13,-7,-2,right
48,0,8,-12,85,4,38,1,18,-11,32,-1,31,4,21,-9,12,-3,21,3,24,-7,3,-5,15,1,19,-6,2,-5,11,2,18,-4,-17,-7,2,2,12,-2,-14,-8,0,0,6,-2,-12,-8,-7,-1,-4,-2,-11,-8,-8,-2,-8,-3,-14,-7,-17,-4,-15,-4,-14,-6,-20,-4,-17,-5,-12,-4,-18,-5,-20,-6,-8,-3,-9,-4,-22,-6,-5,-3,-9,-3,-19,-6,0,-4,-4,-1,-13,-5,4,-5,4,-2,-14,-6,3,-6,-2,-1,-8,-6,2,-6,-2,-1,-4,-6,3,-6,-4,0,-1,-5,1,-5,tilt_left
11,2,2,-5,1,0,-10,1,-18,-5,3,-4,-4,-4,-8,-5,11,-3,3,-1,-11,-5,8,-5,2,-1,-10,-5,5,-5,-2,-2,-10,-5,5,-6,5,-2,-4,-6,3,-5,1,1,-7,-6,-2,-5,-15,-1,1,-6,5,-4,-3,-3,1,-6,7,-3,-3,-1,6,-6,8,-3,12,-1,12,-8,4,-3,16,1,22,-7,-5,-4,26,0,19,-7,-14,-5,12,2,24,-6,-16,-6,14,2,17,-4,-19,-7,-2,1,13,-2,-16,-8,-1,-1,0,-2,-10,-8,-5,0,-3,-1,-13,-8,-8,-4,-12,-2,-14,-7,tilt_left
16,-13,-13,-6,-17,-7,-12,-8,-23,-7,-21,-5,-23,-8,-19,-7,-11,-4,-12,-6,-20,-7,-6,-4,-11,-4,-19,-6,-4,-5,-14,-2,-17,-6,-1,-5,-5,-1,-14,-6,4,-5,-1,0,-13,-6,3,-6,-5,-1,-10,-6,1,-5,-9,-3,-5,-6,5,-4,-1,0,-1,-6,8,-3,-1,0,8,-7,7,-3,11,-2,12,-8,3,-4,14,0,19,-8,1,-4,27,3,20,-6,-10,-5,13,2,20,-5,-15,-6,11,0,13,-4,-15,-7,4,2,11,-3,-14,-7,-2,0,5,-2,-13,-7,-8,-2,1,-3,-7,-6,tilt_left
14,-1,-8,-4,14,-2,10,1,-7,-4,8,-4,7,1,-5,-5,4,-5,2,-1,-5,-5,3,-5,0,-2,-3,-5,3,-4,-9,-1,-1,-5,6,-5,1,0,5,-6,7,-5,-3,-2,10,-6,5,-4,7,-2,13,-8,4,-4,13,1,14,-8,-2,-4,24,4,21,-7,-13,-5,11,3,18,-5,-16,-6,13,4,11,-4,-16,-7,5,4,9,-2,-15,-7,1,2,8,-2,-12,-7,-2,-3,-2,-2,-11,-7,-6,-4,-5,-3,-13,-6,-9,-6,-9,-4,-15,-6,-18,-5,-12,-5,-14,-6,-22,-5,-13,-6,-9,-5,tilt_left
35,4,-33,-5,-9,-2,8,-1,-27,-5,-7,-5,10,1,-22,-5,-5,-5,0,-1,-16,-5,0,-5,6,0,-15,-5,-1,-5,-6,-3,-9,-6,1,-6,0,0,-5,-6,1,-5,-13,-4,-1,-6,6,-5,-2,-2,-1,-6,8,-4,-4,-5,5,-6,9,-3,12,-2,10,-7,5,-4,8,-2,24,-7,-1,-4,21,3,19,-6,-10,-5,20,3,21,-5,-17,-5,15,4,17,-4,-20,-7,3,3,13,-2,-17,-6,5,2,-2,-2,-12,-7,2,-2,-1,-3,-13,-7,-8,-4,-6,-3,-15,-7,-15,-5,-12,-4,-15,-6,tilt_left
25,9,-23,-5,-5,-6,1,-1,-14,-5,2,-7,8,0,-12,-5,2,-6,2,-1,-10,-5,1,-6,0,0,-8,-5,1,-6,-12,-3,-3,-6,6,-5,-2,-1,1,-6,8,-5,-3,-3,6,-7,7,-4,7,1,15,-6,2,-4,7,-1,18,-7,2,-4,27,3,16,-6,-6,-6,17,1,18,-6,-15,-5,16,4,16,-5,-17,-6,9,0,6,-4,-14,-7,9,2,4,-3,-16,-7,-4,-2,3,-2,-17,-6,-6,-2,-7,-2,-17,-7,-19,-5,-15,-4,-18,-6,-25,-7,-14,-5,-14,-4,-21,-5,-20,-6,-10,-4,tilt_left
43,-1,26,-17,100,-6,61,10,27,-10,25,-9,23,4,30,-8,9,-6,21,3,21,-6,4,-6,17,1,17,-6,1,-6,8,1,12,-3,-20,-6,-10,-4,6,-3,-12,-5,2,-2,-2,-4,-9,-6,-3,-3,-3,-4,-11,-6,-6,-2,-6,-4,-13,-6,-13,-4,-10,-5,-14,-5,-14,-4,-15,-6,-15,-6,-17,-2,-21,-6,-15,-5,-22,-4,-22,-6,-6,-5,-14,-3,-20,-6,1,-5,-5,-1,-18,-6,3,-5,-5,-2,-13,-5,6,-4,-6,-5,-7,-5,9,-5,-4,-1,0,-5,10,-5,2,-3,-4,-6,9,-6,tilt_left
32,3,-12,-7,-3,-4,3,0,-4,-6,-5,-4,6,0,-6,-7,-5,-4,-3,-2,-4,-7,-3,-4,0,-1,-1,-7,0,-4,-7,-2,4,-7,6,-4,1,-1,5,-6,9,-3,13,-1,6,-8,7,-4,24,2,18,-6,-5,-4,17,1,20,-6,-9,-5,9,-2,13,-3,-22,-7,5,-2,10,-3,-24,-8,-9,-1,6,-2,-25,-7,-18,-3,-13,-3,-17,-7,-20,-2,-21,-2,-15,-7,-14,-1,-17,-6,-1,-5,-5,0,-19,-5,-2,-5,-11,-3,-13,-5,1,-4,-8,-2,-11,-6,3,-5,-2,-4,-6,-6,4,-4,tilt_left
6,13,-4,-4,8,-6,4,4,-11,-3,2,-5,-5,0,-11,-4,4,-6,-2,0,-11,-5,4,-6,-3,0,-10,-5,4,-5,-4,-3,-10,-6,3,-5,-14,-2,-5,-6,7,-4,2,-1,0,-7,11,-3,3,-3,5,-8,10,-3,24,1,13,-8,1,-5,6,1,19,-8,2,-4,36,7,19,-6,-12,-6,17,5,18,-5,-18,-7,13,4,14,-3,-20,-7,-5,1,7,-2,-14,-6,13,1,0,-1,-18,-7,-10,-6,-2,-2,-13,-7,-9,-8,-11,-3,-17,-5,-16,-6,-13,-5,-15,-6,-19,-4,-21,-6,-14,-4,tilt_left
10,-5,45,-8,99,-4,11,-7,14,-12,55,-4,38,0,21,-9,21,-5,24,2,21,-8,11,-6,15,0,18,-6,6,-6,14,1,9,-5,-16,-6,10,2,12,-3,-19,-7,-8,0,6,-3,-11,-7,-3,-2,0,-3,-11,-7,-3,-2,-4,-3,-13,-7,-10,-4,-11,-4,-16,-6,-19,-6,-13,-5,-14,-6,-20,-4,-16,-6,-11,-5,-18,-3,-18,-6,-8,-4,-16,-3,-20,-6,-3,-4,-11,-1,-14,-6,2,-5,-1,1,-13,-5,2,-4,-3,0,-12,-5,1,-5,-4,-2,-11,-6,2,-5,-5,-2,-6,-6,1,-4,tilt_left
82,9,80,-19,40,1,54,7,39,-12,15,-3,30,6,31,-9,8,-3,26,4,24,-8,3,-4,22,4,20,-6,1,-5,3,1,3,-3,-9,-6,-2,0,2,-2,-11,-6,-2,-2,-4,-2,-13,-7,-9,-4,-14,-3,-15,-6,-21,-6,-16,-4,-15,-6,-20,-5,-18,-5,-13,-4,-23,-6,-19,-6,-6,-5,-14,-4,-20,-7,-2,-4,-11,-2,-12,-6,2,-5,-2,0,-12,-5,4,-5,-2,-1,-12,-5,3,-6,1,0,-9,-5,-1,-5,-5,-2,-7,-5,-1,-6,-4,-1,-4,-6,-1,-4,-2,-3,-2,-6,-2,-4,tilt_left
11,-6,-9,-4,1,-5,5,-5,-8,-4,7,-6,7,-3,-11,-4,5,-6,4,-2,-9,-4,4,-6,6,-1,-9,-5,3,-6,0,-1,-8,-5,1,-6,-1,-1,-6,-6,-2,-5,-10,-3,-2,-6,1,-4,-5,-1,1,-6,3,-4,-7,-3,4,-6,8,-3,0,-3,6,-6,10,-3,13,-1,7,-7,4,-4,27,1,19,-7,-6,-5,22,2,16,-6,-12,-6,21,2,15,-6,-18,-7,15,3,16,-4,-20,-7,5,2,13,-3,-16,-7,0,2,2,-3,-11,-7,-3,-2,0,-2,-12,-7,-5,-4,-8,-3,-14,-7,tilt_left
51,21,-33,-6,-44,-4,-22,0,-31,-6,-25,-4,-9,3,-28,-6,-7,-4,-10,0,-20,-7,1,-4,4,2,-16,-6,-4,-4,-20,-5,-15,-6,4,-5,5,-2,-9,-6,8,-5,-3,-3,-5,-6,0,-5,-2,-3,-7,-6,-2,-5,-18,-4,-3,-7,9,-5,1,-2,4,-6,13,-3,10,-2,3,-9,9,-3,27,2,15,-8,0,-3,22,5,22,-7,-8,-5,27,5,17,-5,-16,-5,20,5,15,-5,-21,-7,5,4,16,-1,-21,-7,-8,0,5,-2,-12,-8,-2,-3,-2,-2,-11,-7,-8,-5,-2,-2,-12,-7,tilt_left
0,-4,-16,-4,8,-5,2,-4,-9,-5,4,-6,-4,-4,-8,-5,5,-4,-10,-2,-1,-5,11,-4,0,-1,-2,-5,12,-4,1,-3,4,-7,9,-3,7,1,12,-7,4,-3,16,2,22,-7,-6,-5,19,-2,18,-7,-14,-6,11,-2,22,-6,-19,-6,11,2,19,-4,-19,-7,2,-1,10,-3,-14,-7,-4,-3,1,-3,-7,-6,-1,0,0,-3,-6,-6,-1,-1,-3,-4,-6,-5,-2,-2,-3,-4,-8,-6,-1,-2,-6,-4,-10,-6,-7,-3,-12,-4,-14,-6,-12,-5,-14,-5,-14,-6,-14,-3,-18,-5,-15,-5,tilt_left
4,6,-46,-4,46,-5,7,-1,-29,-5,21,-6,-1,-3,-19,-6,13,-5,-4,-2,-13,-6,12,-5,-13,-1,-8,-6,17,-4,-3,-2,-2,-6,10,-4,-2,-3,6,-7,8,-3,14,0,15,-8,1,-4,10,3,25,-7,-6,-5,26,2,22,-6,-16,-6,12,1,25,-5,-19,-6,9,3,19,-3,-19,-7,-2,0,9,-2,-13,-6,5,-2,-3,-3,-10,-7,-4,-3,-3,-3,-11,-7,-6,-2,-7,-3,-13,-6,-10,-4,-17,-4,-17,-6,-19,-6,-18,-5,-16,-6,-20,-6,-21,-6,-10,-4,-16,-5,-22,-6,-5,-5,tilt_left
16,2,3,-6,3,-5,2,-1,-2,-6,-1,-5,0,-2,2,-6,1,-5,-4,-1,4,-6,4,-5,-7,-2,6,-6,9,-4,-14,-3,5,-7,14,-2,23,3,8,-7,2,-6,11,2,23,-5,-8,-5,20,3,21,-5,-11,-5,18,2,18,-4,-19,-6,20,1,8,-1,-35,-10,-26,-8,3,-2,-25,-6,-12,-6,-18,-4,-18,-6,-25,-5,-24,-4,-16,-7,-21,-2,-26,-5,-7,-6,-11,-1,-18,-7,4,-4,2,2,-14,-6,6,-4,-1,2,-10,-5,7,-6,7,-2,-3,-6,5,-4,6,-2,-2,-6,-2,-5,tilt_left
23,6,-18,-6,11,-3,8,2,-12,-5,8,-4,8,0,-11,-5,6,-4,6,0,-9,-5,5,-4,5,1,-8,-5,3,-5,-4,-1,-6,-5,3,-5,-10,-2,-1,-5,8,-4,-2,-1,-1,-6,10,-4,-14,-2,-2,-8,15,-2,26,3,6,-8,3,-6,25,2,24,-6,-7,-5,23,0,20,-6,-15,-6,18,1,21,-5,-19,-6,28,2,23,-2,-26,-9,-13,-4,16,-2,-16,-5,-9,-3,-2,-3,-9,-6,0,-1,-2,-3,-9,-7,-12,-5,-10,-4,-11,-5,-15,-5,-9,-5,-9,-5,-12,-6,-13,-7,-10,-5,tilt_left
1,3,-16,-6,-3,-5,-3,-22,-2,-3,-12,-2,-3,-17,-1,-4,-6,-4,-2,-13,-1,-4,-6,-5,-2,-10,-3,-5,-6,-5,-2,-11,0,-4,-6,-5,-1,-3,-2,-5,-3,-6,1,-1,-4,-5,-6,-6,-1,-1,-4,-5,-6,-5,1,-1,-2,-5,-5,-6,0,0,-2,-5,-5,-6,0,1,-3,-5,-5,-6,-2,1,-3,-5,-4,-5,-1,0,-2,-5,-4,-5,-2,0,-3,-5,-5,-5,-1,0,-3,-5,-5,-5,-2,-2,-2,-5,-5,-5,-2,-2,0,-5,-5,-5,-1,-2,-1,-5,-5,-5,0,-2,-1,-5,-7,-5,tilt_left
5,-9,-4,-4,-10,-8,7,-2,-2,-4,-11,-8,2,-3,-4,-3,-13,-9,0,-3,-5,-3,-18,-9,-8,-6,-13,-3,-22,-6,-22,-8,-22,-4,-23,-2,-39,-12,-22,-3,-16,-3,-33,-14,-15,-5,-6,-1,-28,-14,-17,-5,3,-2,-21,-7,-11,-6,12,-5,-9,-5,-7,-6,14,-8,3,-5,-8,-8,10,-6,-14,-1,-12,-8,12,-5,-8,-3,-14,-9,14,-3,-9,4,-11,-11,15,-1,16,8,8,-10,8,2,29,14,18,-7,-1,-1,45,14,21,-5,-15,-4,33,15,28,-3,-22,-7,35,5,30,-1,-25,-8,tilt_left
8,-6,4,-6,-6,-9,-21,-9,1,0,-21,-13,-30,-15,-5,-2,-10,-10,-14,-13,-1,-3,-10,-9,-17,-12,-4,-3,-13,-8,-25,-13,-9,-4,-15,-6,-24,-11,-16,-6,-10,-4,-19,-7,-12,-5,-10,-3,-34,-10,-22,-7,2,-3,-29,-10,-20,-8,11,-2,-23,-6,-20,-10,25,0,15,0,-2,-10,19,2,18,9,5,-10,13,-1,39,15,14,-7,-2,-1,40,15,15,-5,-11,-3,42,14,21,-3,-25,-8,12,9,12,-3,-18,-9,17,2,7,-2,-17,-10,7,1,7,-2,-14,-11,2,4,5,-1,-18,-11,tilt_left
1,-2,-2,-1,-26,-10,-64,-25,-14,-3,-25,-7,-42,-13,-21,-4,-22,-5,-39,-11,-24,-3,-17,-4,-38,-10,-22,-4,-8,-5,-31,-10,-22,-5,-1,-4,-9,1,-17,-5,4,-4,-10,-3,-14,-6,9,-5,-11,-3,-6,-8,13,-5,-5,0,0,-7,9,-4,-7,1,5,-7,8,-4,-1,-2,12,-7,8,-4,4,1,15,-7,9,-3,25,4,13,-6,2,-3,33,2,14,-5,-9,-4,28,0,8,-4,-14,-5,29,2,1,-4,-17,-5,26,2,2,-3,-20,-6,16,0,2,-4,-19,-7,7,1,0,-5,-13,-8,tilt_left
3,0,-8,-3,-27,-13,-24,-5,-6,-4,-29,-9,-30,-10,-20,-7,-28,-6,-44,-4,-13,-3,-23,-3,-36,-9,-13,-4,-14,-3,-41,-7,-17,-4,-7,-2,-30,-7,-17,-5,6,-4,-23,-4,-10,-4,11,-4,-13,-7,-11,-7,17,-6,-13,0,-8,-7,17,-6,-3,-3,1,-8,16,-5,23,3,4,-8,10,-1,27,5,18,-6,0,-3,34,5,15,-6,-6,-4,40,4,13,-5,-14,-4,37,5,9,-4,-18,-5,9,2,9,-4,-20,-8,9,0,-3,-5,-12,-8,6,0,0,-5,-12,-8,-2,-1,4,-4,-14,-8,tilt_left
4,1,-2,-3,-14,-10,-22,-4,-14,0,-44,-12,-33,-11,-22,-3,-35,-6,-33,-8,-18,-2,-28,-5,-45,-11,-16,-3,-16,-7,-36,-9,-15,-4,-7,-5,-33,-10,-17,-6,8,-4,-22,-5,-12,-6,13,-5,-19,-6,-8,-8,18,-6,-3,2,-2,-9,16,-3,2,-1,1,-8,9,-3,9,2,16,-8,6,-4,11,2,21,-7,5,-4,25,4,11,-7,2,-6,35,3,9,-5,-7,-3,31,3,11,-4,-14,-5,25,2,3,-4,-16,-6,24,3,1,-3,-19,-7,17,1,9,-2,-24,-7,3,-1,3,-2,-26,-10,tilt_left
1,-14,9,-8,-2,-8,3,-5,-3,-6,-13,-8,-8,-3,-16,-5,-24,-7,-23,-7,-22,-6,-27,-4,-30,-2,-26,-3,-21,-4,-33,-7,-21,-4,-8,-3,-25,-6,-23,-4,-1,-3,-26,-7,-21,-5,9,-4,-16,-5,-13,-5,16,-5,-6,-8,-5,-10,16,-5,-1,2,-8,-9,8,-4,-11,0,0,-10,10,-3,9,1,12,-9,8,-2,11,3,12,-7,7,-3,19,4,17,-7,5,-3,37,9,11,-6,-3,-6,32,4,16,-3,-18,-5,24,3,10,-3,-18,-6,26,6,11,-3,-20,-7,17,3,7,-2,-20,-9,tilt_left
3,10,11,1,-22,-10,-52,-18,-10,0,-31,-8,-40,-21,-13,-5,-21,-5,-41,-12,-14,-3,-18,-6,-32,-11,-21,-3,-14,-4,-39,-14,-22,-5,-4,-4,-12,-5,-21,-6,6,-4,-14,-1,-19,-5,6,-5,-7,-5,-17,-7,9,-4,-10,-4,-5,-8,11,-5,-6,0,-2,-8,11,-4,-5,0,2,-8,13,-5,2,4,8,-8,12,-2,22,8,10,-7,9,-4,36,9,19,-6,-6,-4,36,3,15,-4,-16,-5,32,4,16,-3,-23,-5,31,3,12,-2,-25,-8,15,-2,13,-2,-27,-8,-1,-2,-2,-3,-24,-9,tilt_left
4,-8,5,-2,-11,-9,-13,-11,-18,-4,-20,-10,-27,-12,-19,-6,-23,-8,-34,-10,-22,-6,-22,-6,-33,-4,-22,-4,-14,-5,-40,-8,-19,-6,-2,-4,-27,-3,-18,-6,3,-3,-19,-2,-14,-6,9,-3,-11,-1,-10,-6,12,-2,-6,-5,-4,-9,10,-3,-6,0,-8,-9,16,-3,12,-4,2,-9,18,-1,14,-2,11,-8,11,-2,35,7,9,-7,5,-5,38,4,16,-4,-7,-6,40,6,16,-2,-25,-6,19,6,14,-2,-28,-8,23,6,6,-2,-24,-9,6,-2,11,-2,-22,-9,-2,1,5,-2,-17,-9,tilt_left
26,-2,-16,-2,-33,-10,-28,-4,-27,-3,-34,-7,-29,-5,-22,-4,-23,-4,-15,-5,-30,-2,-19,-3,-29,-8,-30,-4,-12,-4,-27,-6,-26,-5,2,-4,-8,-4,-21,-6,8,-5,-8,-3,-19,-6,9,-6,-12,-4,-11,-9,11,-6,3,-1,-3,-9,8,-5,-12,-1,-1,-9,7,-4,1,0,5,-9,5,-3,2,-2,11,-8,8,-4,15,3,7,-9,9,-5,25,10,19,-7,-3,-4,38,6,20,-5,-13,-5,21,6,19,-3,-16,-7,27,8,16,-2,-21,-6,13,5,26,1,-25,-7,3,-2,9,0,-18,-9,tilt_left
10,1,0,-4,-15,-10,-1,1,-9,-2,-21,-9,-21,-3,-15,-3,-21,-7,-22,-6,-22,-5,-22,-5,-31,-3,-24,-3,-18,-5,-35,-8,-25,-4,-10,-4,-29,-7,-21,-5,2,-4,-19,-5,-20,-5,6,-4,-17,-4,-15,-5,11,-5,-4,-5,-10,-8,12,-4,-5,0,-4,-8,11,-4,2,-1,-3,-9,8,-4,8,-1,12,-7,4,-3,8,2,16,-8,6,-4,15,1,17,-8,6,-4,34,4,19,-6,-7,-4,25,3,22,-4,-17,-6,17,3,13,-4,-16,-7,20,2,13,-3,-19,-7,14,2,11,-1,-23,-9,tilt_left
12,1,6,-4,-12,-10,-17,-5,-10,-3,-26,-17,-31,-4,-18,-3,-29,-12,-31,-7,-25,-5,-25,-8,-40,1,-26,-2,-20,-8,-50,-11,-20,-3,-8,-6,-41,-8,-27,-5,2,-2,-30,-8,-19,-6,11,-2,-23,-5,-9,-7,17,-2,-9,-7,-2,-11,26,-1,7,12,-3,-7,17,1,34,2,6,-7,11,-2,31,3,20,-6,0,-3,39,5,19,-4,-8,-5,40,0,20,-3,-20,-5,34,-9,15,-5,-22,-9,13,5,18,-5,-19,-7,18,3,5,-5,-13,-8,10,0,2,-5,-12,-9,2,1,-1,-4,-14,-10,tilt_left
45,-3,21,-6,41,13,22,-9,-2,-6,26,-1,17,-9,-12,-8,17,-2,13,-5,-9,-8,13,-3,7,-4,-2,-9,12,-3,-6,-3,-2,-9,7,-7,-5,1,1,-10,9,-5,8,2,10,-9,8,-4,9,5,23,-7,2,-4,20,8,20,-6,-1,-5,34,7,21,-4,-11,-4,28,3,22,-2,-19,-5,14,4,21,-2,-20,-6,9,-1,8,-2,-16,-7,2,-4,7,-2,-17,-7,-11,-5,-1,-3,-13,-8,-10,-4,-1,-3,-12,-7,-14,-5,-4,-3,-11,-7,-14,-5,-8,-4,-14,-6,-20,-6,-15,-6,-15,-5,tilt_left
9,-4,-20,-9,-13,-5,-10,-3,-18,-8,-18,-6,-8,-4,-19,-10,-18,-5,-14,3,-28,-5,-17,-4,-17,-5,-21,-6,-4,-4,-9,1,-20,-5,-1,-3,-10,-2,-20,-6,4,-3,-7,-3,-21,-5,8,-3,-2,-8,-8,-9,12,-4,4,2,-6,-8,3,-5,-9,-4,1,-9,6,-5,4,-1,3,-9,10,-5,1,2,12,-9,9,-4,8,3,13,-9,7,-3,30,7,22,-6,-4,-4,29,4,24,-4,-13,-5,21,5,25,-3,-20,-5,18,3,21,-1,-21,-7,14,2,19,1,-23,-9,-14,-5,2,-1,-17,-8,tilt_left
65,9,19,-10,6,-8,3,-3,2,-9,4,-3,5,-2,7,-9,5,-3,5,1,7,-8,3,-3,10,1,8,-9,4,-3,-2,1,11,-7,1,-1,9,1,14,-7,2,-3,16,0,2,-8,6,-4,36,5,7,-7,-6,-4,23,3,16,-5,-12,-5,30,4,13,-4,-14,-8,22,4,16,-3,-17,-8,16,8,27,0,-22,-8,-10,-4,19,0,-11,-8,-2,-7,3,-2,-8,-8,-15,-8,-2,-3,-5,-7,-6,-6,-7,-3,-6,-7,-9,-11,-17,-4,-12,-7,-12,-9,-20,-5,-15,-7,-15,-6,-19,-6,-15,-6,tilt_left
99,-16,-18,-8,46,2,45,-5,-6,-7,14,-6,31,-4,-7,-7,11,-5,19,-4,-4,-7,8,-5,16,-3,-4,-7,6,-5,-6,0,0,-6,-2,-6,-7,0,0,-6,3,-3,-9,0,1,-5,5,-4,-3,-1,4,-5,2,-4,-7,-3,8,-5,1,-5,-6,-3,11,-5,-4,-5,-2,-4,11,-5,-9,-6,-3,-5,16,-5,-14,-6,-5,-4,12,-5,-11,-6,-2,-2,10,-5,-12,-6,-3,-3,6,-5,-10,-6,-5,-2,5,-5,-7,-6,0,-2,0,-5,-7,-5,0,-2,0,-5,-7,-5,0,-1,-2,-5,-6,-6,tilt_right
